"","BIDU.Open","BIDU.High","BIDU.Low","BIDU.Close","BIDU.Volume","BIDU.Adjusted"
"2015-09-25",135.410004,135.839996,133.050003,134.339996,3530500,134.339996
"2015-09-28",133.009995,135.410004,132.360001,133.059998,4045400,133.059998
"2015-09-29",133.089996,137.720001,132.009995,136.679993,3389100,136.679993
"2015-09-30",136.860001,139.600006,136.009995,137.410004,2625600,137.410004
"2015-10-01",138.320007,138.779999,135.309998,137.529999,2997700,137.529999
"2015-10-02",136.600006,149.089996,136.309998,148.509995,6158900,148.509995
"2015-10-05",149.550003,150.380005,145.5,149.619995,3757000,149.619995
"2015-10-06",149.279999,154.470001,148.130005,149.800003,3164200,149.800003
"2015-10-07",146,149,143.809998,144.770004,6807000,144.770004
"2015-10-08",144,144.169998,139.899994,141.259995,5545200,141.259995
"2015-10-09",142.029999,144.770004,141.309998,144.220001,2853300,144.220001
"2015-10-12",145.520004,145.940002,142.029999,144.070007,2427700,144.070007
"2015-10-13",142.190002,147.229996,142.110001,146.5,2692600,146.5
"2015-10-14",146.5,146.850006,144.119995,145.020004,2374300,145.020004
"2015-10-15",147.039993,150.300003,145.660004,150.240005,3583600,150.240005
"2015-10-16",149.399994,152.380005,147.860001,151,3661300,151
"2015-10-19",150.5,155.860001,149.039993,154.679993,3966800,154.679993
"2015-10-20",154.820007,154.979996,151.520004,153.210007,2971700,153.210007
"2015-10-21",152.220001,152.490005,147.619995,149.630005,3045500,149.630005
"2015-10-22",150.770004,154.839996,150.309998,153.5,2156100,153.5
"2015-10-23",158.899994,159.869995,156.059998,157.600006,4210000,157.600006
"2015-10-26",169.470001,172.990005,165.830002,166.240005,9115700,166.240005
"2015-10-27",168.789993,174.75,168.610001,173.860001,6576700,173.860001
"2015-10-28",173.279999,174.479996,167.660004,172.539993,4874700,172.539993
"2015-10-29",172.539993,172.699997,167.889999,168.990005,5011600,168.990005
"2015-10-30",176.880005,189.550003,175.899994,187.470001,12645500,187.470001
"2015-11-02",185.399994,195.809998,185.389999,195.190002,6635800,195.190002
"2015-11-03",194.5,198.320007,192.039993,192.5,6053400,192.5
"2015-11-04",194.210007,199.399994,194.210007,197.919998,4720600,197.919998
"2015-11-05",198.070007,200.979996,194.699997,198.910004,3941600,198.910004
"2015-11-06",197.25,200.389999,196.5,200.300003,3792600,200.300003
"2015-11-09",198.649994,200.279999,193.009995,194.009995,3998600,194.009995
"2015-11-10",193.139999,198.449997,189.550003,196.990005,4368500,196.990005
"2015-11-11",198.199997,202.990005,196.300003,199.490005,4544100,199.490005
"2015-11-12",198.800003,200.860001,197.539993,198.139999,3158900,198.139999
"2015-11-13",195.610001,197.130005,192.850006,193.949997,4097100,193.949997
"2015-11-16",192.039993,201.240005,191,198.720001,4217000,198.720001
"2015-11-17",199.419998,200,195.75,196.830002,2443700,196.830002
"2015-11-18",196.710007,204.820007,196.520004,204.729996,4569800,204.729996
"2015-11-19",204.649994,210.899994,204.649994,207.800003,5391300,207.800003
"2015-11-20",208.300003,209.610001,206.25,206.690002,3749000,206.690002
"2015-11-23",206.809998,209,205.259995,207.460007,3633500,207.460007
"2015-11-24",206.75,207.5,202.809998,205.330002,3333700,205.330002
"2015-11-25",204.960007,207.580002,200.699997,201.800003,3843000,201.800003
"2015-11-27",200.229996,205.759995,198.699997,205.580002,3285300,205.580002
"2015-11-30",206.210007,217.970001,202.550003,217.970001,26201500,217.970001
"2015-12-01",213.389999,214.110001,210.009995,214.110001,6677600,214.110001
"2015-12-02",213.850006,214.529999,210.550003,211.360001,4010600,211.360001
"2015-12-03",213.25,215.199997,205.830002,207.479996,4230100,207.479996
"2015-12-04",208,210.029999,206.559998,208.300003,3476600,208.300003
"2015-12-07",207.990005,211.740005,207.770004,208.539993,3426100,208.539993
"2015-12-08",204.289993,206.520004,200.690002,205.020004,3930000,205.020004
"2015-12-09",204,205,200.009995,200.460007,3368100,200.460007
"2015-12-10",201.710007,201.970001,197.679993,200.009995,3126400,200.009995
"2015-12-11",196.100006,197,193.009995,193.679993,3662400,193.679993
"2015-12-14",193.889999,196.089996,193.320007,193.889999,3223500,193.889999
"2015-12-15",196,200.889999,195.240005,199.130005,3648900,199.130005
"2015-12-16",201.070007,201.300003,197.110001,199.339996,3275700,199.339996
"2015-12-17",200.720001,201.259995,196.820007,196.940002,2744700,196.940002
"2015-12-18",195.539993,196.380005,190.880005,191.919998,3514700,191.919998
"2015-12-21",193.800003,198.690002,193.639999,197.440002,2710800,197.440002
"2015-12-22",198.089996,198.5,195.169998,197.029999,2028700,197.029999
"2015-12-23",197.309998,198.419998,196.289993,196.529999,1422300,196.529999
"2015-12-24",197.600006,197.600006,193.75,193.929993,1070400,193.929993
"2015-12-28",191.229996,193.630005,188.449997,192.800003,2208600,192.800003
"2015-12-29",193.320007,195.559998,193.289993,194.679993,2041800,194.679993
"2015-12-30",195.179993,195.580002,192,192.130005,1319200,192.130005
"2015-12-31",190.580002,191.580002,188.330002,189.039993,1879200,189.039993
"2016-01-04",181.289993,185.539993,180.600006,184.029999,4328000,184.029999
"2016-01-05",186.710007,189.839996,185.339996,187.369995,3367900,187.369995
"2016-01-06",185.029999,187.289993,183.559998,185.610001,2280600,185.610001
"2016-01-07",176.300003,180.979996,171.460007,174.369995,7009100,174.369995
"2016-01-08",177.589996,178.949997,170.720001,171.339996,4682800,171.339996
"2016-01-11",172,172.839996,167.710007,170.369995,3202300,170.369995
"2016-01-12",172.399994,173.490005,169.820007,172.910004,3039600,172.910004
"2016-01-13",174.25,175.360001,164,166.039993,3961500,166.039993
"2016-01-14",166.300003,174.880005,163.009995,172.229996,4082200,172.229996
"2016-01-15",163.759995,165.309998,158.119995,163.919998,6350300,163.919998
"2016-01-19",167.520004,171.839996,163.979996,166.029999,3415700,166.029999
"2016-01-20",161.039993,169.330002,159.779999,164.990005,5116300,164.990005
"2016-01-21",165.990005,172.5,163.130005,169.559998,3483200,169.559998
"2016-01-22",173.550003,174.770004,168.770004,171.169998,2619200,171.169998
"2016-01-25",171.119995,173.740005,167.309998,167.539993,2499600,167.539993
"2016-01-26",166.669998,168.360001,162.889999,167.080002,2397900,167.080002
"2016-01-27",167.089996,167.910004,157.419998,158.270004,4064400,158.270004
"2016-01-28",161.869995,162.779999,154.529999,156.940002,4584700,156.940002
"2016-01-29",159.240005,163.639999,158.5,163.270004,4531600,163.270004
"2016-02-01",160.270004,161.899994,156.130005,161.100006,3640500,161.100006
"2016-02-02",162.100006,163,154.139999,154.820007,2750500,154.820007
"2016-02-03",155.839996,157.550003,150.839996,153.080002,3433000,153.080002
"2016-02-04",154.119995,155.169998,150.630005,152.589996,3102700,152.589996
"2016-02-05",151.850006,152.029999,144.479996,145.339996,4126800,145.339996
"2016-02-08",142.490005,147.199997,142.25,145.050003,4149700,145.050003
"2016-02-09",142.539993,145.309998,139.610001,140.679993,5253200,140.679993
"2016-02-10",142.779999,149.809998,142.380005,143.779999,4126200,143.779999
"2016-02-11",140.610001,143.419998,139.940002,141.210007,3095300,141.210007
"2016-02-12",148,154.149994,147.490005,152.729996,5586500,152.729996
"2016-02-16",158.5,163.839996,155.419998,157.520004,5286100,157.520004
"2016-02-17",159.960007,164.699997,156.429993,163.529999,3848400,163.529999
"2016-02-18",165.240005,166,160.270004,160.699997,3327300,160.699997
"2016-02-19",160,166,159.149994,164.470001,3055200,164.470001
"2016-02-22",166.539993,169.449997,164.300003,168.669998,3086700,168.669998
"2016-02-23",167.199997,167.419998,159.639999,161.020004,4031000,161.020004
"2016-02-24",159,164.110001,154.789993,162.75,4539800,162.75
"2016-02-25",160.050003,161.580002,156,158.220001,6180000,158.220001
"2016-02-26",175.240005,176.809998,172.199997,173.800003,8881800,173.800003
"2016-02-29",172.199997,175.460007,171.360001,173.419998,3966500,173.419998
"2016-03-01",175.690002,180.729996,175.380005,180.199997,4191000,180.199997
"2016-03-02",181.839996,182,175.259995,176.940002,3078600,176.940002
"2016-03-03",177.050003,178.940002,175.339996,177.300003,2499700,177.300003
"2016-03-04",178.970001,180.589996,175.25,178.550003,2942700,178.550003
"2016-03-07",178,180,175.889999,177.199997,1929300,177.199997
"2016-03-08",175.050003,176.240005,172.639999,172.809998,2384100,172.809998
"2016-03-09",173.559998,176.529999,169.279999,176.5,2820100,176.5
"2016-03-10",177,179.639999,173.759995,176.080002,2323900,176.080002
"2016-03-11",176.429993,183.860001,176.429993,182.979996,2845100,182.979996
"2016-03-14",182.5,187.550003,181.75,182.020004,2738500,182.020004
"2016-03-15",180.720001,182.570007,179.509995,180.220001,1627000,180.220001
"2016-03-16",179.080002,183.050003,178.259995,183.050003,1912000,183.050003
"2016-03-17",183.740005,184.979996,182.089996,183.440002,1783000,183.440002
"2016-03-18",184.820007,189.699997,184.770004,187.919998,3245800,187.919998
"2016-03-21",187.800003,189.800003,185.559998,187.119995,1598300,187.119995
"2016-03-22",185.270004,188.740005,185,188.399994,1571000,188.399994
"2016-03-23",187.600006,188.429993,181.820007,183.839996,2228700,183.839996
"2016-03-24",181.460007,184.990005,181.029999,184.860001,1649600,184.860001
"2016-03-28",185.330002,186,182.270004,185.169998,1150400,185.169998
"2016-03-29",185.470001,191.479996,185.059998,189.839996,2519700,189.839996
"2016-03-30",191.050003,193,188.300003,189.889999,2733500,189.889999
"2016-03-31",189.479996,193.729996,189.380005,190.880005,2380200,190.880005
"2016-04-01",188.789993,190.559998,185.889999,190.330002,2443000,190.330002
"2016-04-04",190.389999,192.350006,187.509995,188.970001,1741800,188.970001
"2016-04-05",187.630005,187.889999,182.149994,183.800003,2977100,183.800003
"2016-04-06",183.570007,187.270004,183.020004,186.820007,1928300,186.820007
"2016-04-07",185.740005,187.600006,181.440002,182.529999,1835900,182.529999
"2016-04-08",184.600006,186.300003,182.699997,183.979996,1714700,183.979996
"2016-04-11",185.759995,187.149994,184.759995,185.070007,1896000,185.070007
"2016-04-12",186.029999,188.699997,185.580002,187.399994,1714600,187.399994
"2016-04-13",191,195.600006,190.419998,193.979996,3264600,193.979996
"2016-04-14",194.979996,197.5,192.809998,195.720001,2031800,195.720001
"2016-04-15",195.320007,195.410004,191.759995,193.220001,1641700,193.220001
"2016-04-18",191.919998,193.990005,191.259995,192.940002,1500000,192.940002
"2016-04-19",193.440002,195.25,190.669998,194.520004,2123200,194.520004
"2016-04-20",193.5,194.759995,192.600006,193.669998,1496300,193.669998
"2016-04-21",194.059998,195.960007,191.75,192.740005,1726600,192.740005
"2016-04-22",190.029999,192.699997,188.029999,190.759995,2015800,190.759995
"2016-04-25",190.910004,192.410004,186.539993,188.039993,1754900,188.039993
"2016-04-26",188.679993,190.880005,186.369995,188.25,1892900,188.25
"2016-04-27",187.520004,189.070007,184.440002,187.949997,2257000,187.949997
"2016-04-28",187.350006,190.330002,185.539993,186.020004,3611300,186.020004
"2016-04-29",189.5,201,189,194.300003,6954700,194.300003
"2016-05-02",185.330002,185.330002,176.5,178.910004,10170300,178.910004
"2016-05-03",175.800003,176.380005,172,174.360001,5482300,174.360001
"2016-05-04",172.039993,178.149994,171.5,177.279999,4009200,177.279999
"2016-05-05",177.639999,179.699997,174.130005,175.220001,3559300,175.220001
"2016-05-06",173.910004,176.800003,172.110001,173.940002,3112600,173.940002
"2016-05-09",165.839996,172.360001,165.100006,169.490005,6555200,169.490005
"2016-05-10",170.75,171,165.419998,166.210007,5456200,166.210007
"2016-05-11",165.880005,166.270004,161.119995,163.050003,6152100,163.050003
"2016-05-12",164.039993,164.5,158.380005,161.279999,4103000,161.279999
"2016-05-13",160.660004,162.710007,159.119995,159.75,3131800,159.75
"2016-05-16",161.919998,168.949997,161.309998,167.960007,5489900,167.960007
"2016-05-17",168.589996,172.949997,167.649994,171.039993,5064900,171.039993
"2016-05-18",169.75,171.529999,167.669998,169.449997,3222800,169.449997
"2016-05-19",168.75,169.830002,164.929993,168.509995,2423100,168.509995
"2016-05-20",169.410004,171.100006,168.330002,170.050003,2255300,170.050003
"2016-05-23",170.690002,171.5,169.429993,169.770004,1627200,169.770004
"2016-05-24",171.550003,178.110001,169.919998,175.910004,4630800,175.910004
"2016-05-25",176.990005,178.809998,175.210007,176.710007,3567500,176.710007
"2016-05-26",176.190002,177.779999,175,177.669998,3541300,177.669998
"2016-05-27",178.289993,185.279999,178.279999,185.009995,5600300,185.009995
"2016-05-31",185.149994,185.509995,176.610001,178.539993,24063000,178.539993
"2016-06-01",176.529999,177.770004,174.259995,176.529999,4783300,176.529999
"2016-06-02",177.199997,179,174.75,175.639999,3210400,175.639999
"2016-06-03",176.639999,177.5,172.330002,173.740005,2961700,173.740005
"2016-06-06",174.729996,176.059998,173.800003,174.619995,1873000,174.619995
"2016-06-07",175.869995,175.869995,170.809998,170.860001,2401200,170.860001
"2016-06-08",172.039993,172.199997,168.460007,168.710007,2484800,168.710007
"2016-06-09",168,169.300003,166.149994,168.990005,2262200,168.990005
"2016-06-10",166.580002,167.449997,164,164.279999,2446800,164.279999
"2016-06-13",161.009995,164.860001,160,163.550003,3829900,163.550003
"2016-06-14",159.259995,170.190002,159.130005,160.839996,10154400,160.839996
"2016-06-15",161.610001,162.179993,160.059998,161.029999,3771000,161.029999
"2016-06-16",160.580002,166.169998,159.5,165.520004,4452800,165.520004
"2016-06-17",165.419998,165.839996,161.850006,162.679993,3220700,162.679993
"2016-06-20",165.570007,172.289993,165.570007,166.529999,3463500,166.529999
"2016-06-21",167.440002,168.389999,162.720001,162.800003,3036300,162.800003
"2016-06-22",162.490005,165.520004,161,162.220001,2778600,162.220001
"2016-06-23",163.509995,164.960007,162.550003,163.919998,2028500,163.919998
"2016-06-24",158.869995,163.630005,158.009995,159.119995,3182300,159.119995
"2016-06-27",158.240005,158.550003,155.279999,156.919998,3210200,156.919998
"2016-06-28",160.100006,162.979996,159.559998,160.410004,2171900,160.410004
"2016-06-29",163.100006,166.5,162.139999,164.410004,2468300,164.410004
"2016-06-30",165.070007,165.259995,162.100006,165.149994,1809300,165.149994
"2016-07-01",165.240005,166.619995,162.899994,165.190002,1775600,165.190002
"2016-07-05",164.419998,165.5,161,161.869995,2365000,161.869995
"2016-07-06",160.979996,161.869995,157.880005,161.559998,2157200,161.559998
"2016-07-07",162.5,165.860001,161.559998,163.419998,2013900,163.419998
"2016-07-08",159.210007,161.050003,155.279999,159.800003,6899500,159.800003
"2016-07-11",160.699997,167.899994,160.699997,167.029999,4073100,167.029999
"2016-07-12",169.889999,172.759995,163.910004,164.979996,3554300,164.979996
"2016-07-13",165.380005,166,162.570007,164.160004,2320800,164.160004
"2016-07-14",166.649994,166.800003,163.610001,164.850006,2079600,164.850006
"2016-07-15",164.860001,165.259995,161.850006,162.740005,2378100,162.740005
"2016-07-18",162.740005,165.009995,160.75,164.789993,2327000,164.789993
"2016-07-19",162.899994,165.279999,159.110001,161.190002,4350800,161.190002
"2016-07-20",161.210007,161.789993,159.5,160.649994,3332700,160.649994
"2016-07-21",161.470001,162.869995,160.600006,161.399994,2358000,161.399994
"2016-07-22",162.059998,162.639999,160.449997,160.880005,1595300,160.880005
"2016-07-25",159.300003,160.369995,157.539993,160.25,2920800,160.25
"2016-07-26",159.889999,164.789993,159.460007,164.029999,2697500,164.029999
"2016-07-27",164,165.669998,162.820007,165.5,2036300,165.5
"2016-07-28",166.899994,167.860001,165.149994,165.630005,3594300,165.630005
"2016-07-29",161.009995,161.550003,156.229996,159.600006,7858300,159.600006
"2016-08-01",159.800003,164.110001,158.619995,163.229996,4264000,163.229996
"2016-08-02",162.160004,164.5,160.330002,160.75,1850800,160.75
"2016-08-03",161.119995,163.199997,160.130005,162.240005,1740700,162.240005
"2016-08-04",162.720001,164.160004,161.339996,162.559998,1748300,162.559998
"2016-08-05",163.5,168.240005,163.210007,167.380005,2991500,167.380005
"2016-08-08",167.149994,169.490005,165.729996,166.449997,1769600,166.449997
"2016-08-09",165.899994,166.559998,164.679993,165.539993,1298600,165.539993
"2016-08-10",166.460007,167.449997,165,165.630005,1448700,165.630005
"2016-08-11",168.130005,168.75,166.509995,167.720001,1550800,167.720001
"2016-08-12",167.570007,168.550003,166.320007,167.979996,1841000,167.979996
"2016-08-15",169.220001,174.960007,169,172.949997,3448600,172.949997
"2016-08-16",173,174.419998,170.899994,173.300003,2642200,173.300003
"2016-08-17",173.979996,174,172.009995,172.729996,2426900,172.729996
"2016-08-18",173.029999,175.800003,172.679993,175.399994,2535600,175.399994
"2016-08-19",175.259995,178.880005,174.860001,177.529999,2906700,177.529999
"2016-08-22",177.880005,178,173.179993,173.850006,2766600,173.850006
